"","Age [years]","BMI [kg/m²]"
"5899",15.71,19.6501853933032
"5900",15.71,18.1548449457908
"5901",15.72,20.7544618712818
"5902",15.72,22.9912066551626
"5903",15.72,19.7789315688743
"5904",15.72,18.0093775515485
"5905",15.72,18.2576987479707
"5906",15.73,19.7822205104863
"5907",15.73,22.7208014269827
"5908",15.74,17.8281789195565
"5909",15.74,19.4087076460784
"5910",15.75,20.9023858580429
"5911",15.75,18.684231505102
"5912",15.75,20.4884295252904
"5913",15.75,21.0849199735613
"5914",15.75,20.6230742279458
"5915",15.75,18.477508650519
"5916",15.76,21.9518887770969
"5917",15.76,21.5161545091804
"5918",15.76,20.1319055232043
"5919",15.78,20.0440897744083
"5920",15.78,23.2725320859972
"5921",15.78,20.2938734613382
"5922",15.78,20.1546856124977
"5923",15.78,19.1850297736904
"5924",15.79,19.4065477692173
"5925",15.79,20.9478230000328
"5926",15.79,19.0669953453483
"5927",15.79,19.3999794221647
"5928",15.79,23.5149249900767
"5929",15.79,19.6501853933032
"5930",15.79,17.2116375909176
"5931",15.8,19.0029892917835
"5932",15.8,16.514731140177
"5933",15.8,21.6232011103806
"5934",15.81,19.5710092965932
"5935",15.81,17.272451064857
"5936",15.81,21.0249307479224
"5937",15.82,22.1475950161621
"5938",15.82,19.8053417836125
"5939",15.83,20.6284766714885
"5940",15.83,21.5423082462262
"5941",15.83,17.5620369320278
"5942",15.83,17.3136493768847
"5943",15.84,14.7035240230096
"5944",15.84,20.1810952587791
"5945",15.84,20.2139941417677
"5946",15.84,18.9498633429483
"5947",15.84,20.2687605732708
"5948",15.84,20.4486233817639
"5949",15.84,18.649456015718
"5950",15.85,19.8055941281492
"5951",15.85,20.8688300785852
"5952",15.86,17.0820120855236
"5953",15.86,23.0607590153725
"5954",15.86,21.1307287753569
"5955",15.87,20.3356339655708
"5956",15.88,16.7375443669214
"5957",15.88,20.2934074748484
"5958",15.88,20.3291381188792
"5959",15.88,26.4830211920159
"5960",15.88,19.8854350373908
"5961",15.89,24.5882413049941
"5962",15.89,25.9595195277824
"5963",15.89,17.2479775835881
"5964",15.89,19.7003021182046
"5965",15.9,20.6051089878744
"5966",15.9,22.2395981933775
"5967",15.9,15.3234533857253
"5968",15.9,21.2866277341874
"5969",15.9,19.189654063786
"5970",15.9,21.5380978691167
"5971",15.91,18.5206419802077
"5972",15.91,17.3611053036337
"5973",15.91,17.9693206720234
"5974",15.91,22.4474437761151
"5975",15.91,20.1234567901235
"5976",15.91,20.2409837002084
"5977",15.91,20.5140550397921
"5978",15.91,23.96379019581
"5979",15.92,20.642184428811
"5980",15.92,21.6071927783639
"5981",15.92,16.7965553819369
"5982",15.92,19.2348649489468
"5983",15.92,20.4904878283636
"5984",15.92,18.1536989907242
"5985",15.92,16.7515349059178
"5986",15.93,22.0905470926425
"5987",15.93,18.5075021481922
"5988",15.93,17.4008555902416
"5989",15.94,16.5602302571734
"5990",15.94,18.4032537202537
"5991",15.95,19.6016876751524
"5992",15.95,19.0576000217422
"5993",15.96,19.1902767687359
"5994",15.96,18.6259019194308
"5995",15.96,16.9479556528494
"5996",15.96,21.7982023948162
"5997",15.97,21.2373037857802
"5998",15.97,26.0395248329855
"5999",15.98,20.5479385036078
"6000",15.98,16.888984054391
"6001",15.98,18.1581288076199
"6002",15.98,19.0547652452922
"6003",15.98,20.816909161306
"6004",15.99,18.0608902669155
"6005",15.99,18.3731588563729
"6006",16,21.3648182341826
"6007",16,17.6173307728613
"6008",16,19.8632847355312
"6009",16,17.9100880474495
"6010",16,20.7786923954345
"6011",16.01,24.0317093723667
"6012",16.01,21.4285644394767
"6013",16.01,22.6002123410227
"6014",16.01,21.7156654922542
"6015",16.01,18.9453931319197
"6016",16.01,17.8565977839504
"6017",16.01,20.8513268641298
"6018",16.01,17.8967660841965
"6019",16.02,24.0195158566335
"6020",16.02,19.191473787318
"6021",16.02,21.0701850569406
"6022",16.02,18.2209144409235
"6023",16.03,19.340601108382
"6024",16.04,19.134693877551
"6025",16.04,21.9337127169779
"6026",16.04,21.0019636034368
"6027",16.04,20.6725544450672
"6028",16.05,18.2446477591803
"6029",16.05,20.2542452869433
"6030",16.05,19.40065867448
"6031",16.05,25.0777376914773
"6032",16.06,19.9307958477509
"6033",16.06,18.1849309904046
"6034",16.06,22.8309483959238
"6035",16.07,19.1227232310996
"6036",16.07,20.1450680168077
"6037",16.07,20.3264596166148
"6038",16.08,19.456906729634
"6039",16.08,17.0900009571793
"6040",16.09,27.716152262239
"6041",16.09,19.507304464791
"6042",16.09,17.8534478868074
"6043",16.09,18.8381636782389
"6044",16.11,23.2140972881714
"6045",16.11,21.0826923514772
"6046",16.11,19.087755958017
"6047",16.11,16.6251665944529
"6048",16.11,18.961216217959
"6049",16.11,18.0759748758071
"6050",16.12,21.3090306234516
"6051",16.12,19.5091707219014
"6052",16.12,22.5117441234657
"6053",16.13,18.4050749751609
"6054",16.13,19.7253233996212
"6055",16.13,20.3102040816327
"6056",16.13,20.6963272805254
"6057",16.13,18.7036265753467
"6058",16.14,16.8534065728286
"6059",16.14,19.1656875092346
"6060",16.15,22.5539697444949
"6061",16.15,17.6050212999764
"6062",16.15,22.1337405781645
"6063",16.15,19.6399786715694
"6064",16.16,29.9318005249455
"6065",16.16,18.6288103764521
"6066",16.16,19.9587003007205
"6067",16.18,18.6954576714807
"6068",16.18,17.2650623439504
"6069",16.18,22.7795547063746
"6070",16.18,21.3617919163791
"6071",16.18,19.0743594830086
"6072",16.19,23.3240986448614
"6073",16.19,21.5853652406428
"6074",16.19,19.3814175587528
"6075",16.19,27.3033997061222
"6076",16.2,21.1351290176551
"6077",16.2,17.781190926276
"6078",16.21,19.1527075452153
"6079",16.23,19.4193275323134
"6080",16.23,20.4014167650531
"6081",16.23,21.3418700813659
"6082",16.23,19.9627605994933
"6083",16.23,17.4554797987732
"6084",16.24,19.5959794496786
"6085",16.25,22.5705142958965
"6086",16.25,18.8040789538562
"6087",16.25,19.2442954893811
"6088",16.25,17.158054276645
"6089",16.26,18.491124260355
"6090",16.27,22.8373702422145
"6091",16.27,18.961937716263
"6092",16.27,18.0103834600222
"6093",16.28,20.9963205114766
"6094",16.28,19.6439168388541
"6095",16.28,20.3690002177475
"6096",16.3,17.9901527584901
"6097",16.3,24.2033645491068
"6098",16.31,20.8085612366231
"6099",16.31,21.2228082768952
"6100",16.31,19.0593968919435
"6101",16.31,18.0660822641943
"6102",16.31,20.7603827623264
"6103",16.32,17.0768909033874
"6104",16.32,32.1203917883112
"6105",16.32,24.6559096158047
"6106",16.33,18.4876543209877
"6107",16.33,22.3213178506059
"6108",16.33,21.4545916826712
"6109",16.34,21.2656219004166
"6110",16.34,18.1552151452716
"6111",16.34,20.145834833199
"6112",16.34,19.0761382556954
"6113",16.34,19.2494183554129
"6114",16.34,17.7692210579472
"6115",16.35,16.382651558367
"6116",16.35,18.3906745133545
"6117",16.36,20.2113470811532
"6118",16.36,22.630423553719
"6119",16.36,18.0160778580912
"6120",16.36,19.6692291301283
"6121",16.37,20.964433616691
"6122",16.38,18.9665592620621
"6123",16.38,19.0438405078358
"6124",16.38,20.9422641067504
"6125",16.38,23.188179935249
"6126",16.39,22.9653520531531
"6127",16.39,35.4197699319913
"6128",16.39,19.2744729776371
"6129",16.39,24.0531963594323
"6130",16.39,20.9024786385142
"6131",16.4,24.8504853637993
"6132",16.4,18.084106691584
"6133",16.41,28.071040512816
"6134",16.41,20.8224657639452
"6135",16.42,19.3604361345351
"6136",16.42,20.030655891629
"6137",16.43,19.504920908987
"6138",16.43,18.05325710847
"6139",16.43,23.8831944457121
"6140",16.43,20.7241392134304
"6141",16.43,21.0371751346461
"6142",16.44,17.9312585280706
"6143",16.44,21.4219729578404
"6144",16.44,16.6711444534
"6145",16.44,18.9840549150296
"6146",16.44,20.2667577067217
"6147",16.45,16.9299366934502
"6148",16.45,20.1737501131698
"6149",16.45,21.8386309934699
"6150",16.45,19.9411349601133
"6151",16.45,19.8744858795882
"6152",16.45,19.6683611716292
"6153",16.46,22.2831516757595
"6154",16.46,18.7260073031428
"6155",16.46,22.8571428571429
"6156",16.46,18.7764811162247
"6157",16.46,18.8277447268794
"6158",16.47,22.6547731568998
"6159",16.47,21.4744711795603
"6160",16.48,25.2777311719609
"6161",16.48,18.3144592655902
"6162",16.48,17.4586657417042
"6163",16.48,19.5013850415513
"6164",16.49,19.9891358482
"6165",16.49,19.6193567003923
"6166",16.49,17.6833408782254
"6167",16.49,20.7410493691797
"6168",16.5,21.0847934552801
"6169",16.5,19.6913580246914
"6170",16.51,18.699691455091
"6171",16.51,18.4821963205097
"6172",16.51,20.0358272226257
"6173",16.52,17.2993058187348
"6174",16.52,19.0273994552155
"6175",16.52,20.447965464346
"6176",16.52,18.7613603691846
"6177",16.53,23.201054758327
"6178",16.53,22.0626391570742
"6179",16.53,22.9887496595897
"6180",16.53,25.7095249562453
"6181",16.54,24.7489805579317
"6182",16.54,24.172816415614
"6183",16.54,20.5097150928677
"6184",16.54,19.7622170882606
"6185",16.54,20.7360181795228
"6187",16.55,21.7843566534871
"6188",16.56,20.7939508506616
"6189",16.56,25.1236534688035
"6190",16.56,21.0796521857389
"6191",16.56,23.3079999485617
"6192",16.56,19.1834009867942
"6193",16.56,21.8359682068303
"6194",16.56,18.8040789538562
"6195",16.57,21.601641051422
"6196",16.57,20.6342907725649
"6197",16.58,22.0811465384072
"6199",16.58,17.9496729821405
"6200",16.59,20.5047177612201
"6201",16.59,19.3429608768523
"6202",16.59,18.61970025335
"6203",16.59,22.5636560555544
"6204",16.59,20.5714285714286
"6205",16.59,21.2203843011597
"6206",16.6,18.6939122715468
"6207",16.6,22.3792619762828
"6208",16.6,26.8363759503666
"6209",16.61,20.9392163185099
"6210",16.61,19.2111815301041
"6211",16.61,18.0358396257736
"6212",16.61,18.8000931514293
"6213",16.62,19.7962328548257
"6214",16.62,16.3741281894721
"6215",16.63,20.2988885395439
"6216",16.63,19.7770069964787
"6217",16.63,17.7396882088144
"6218",16.63,20.0925925925926
"6219",16.63,21.4332302330203
"6220",16.63,21.024437118479
"6221",16.63,20.4725255331067
"6222",16.64,20.8213333333333
"6223",16.64,18.1203624484316
"6224",16.64,21.0667546763659
"6225",16.64,18.3804501662463
"6226",16.64,19.6620005603067
"6227",16.65,25.2630227351154
"6228",16.66,23.1122952595719
"6229",16.66,20.2434791343631
"6230",16.66,19.0396858451836
"6231",16.66,17.8490625640325
"6232",16.66,23.7117093697286
"6233",16.66,17.4515235457064
"6234",16.67,20.9877164358257
"6235",16.67,17.8417126321479
"6236",16.67,23.2745784161322
"6237",16.67,19.8178682453248
"6238",16.69,26.1292784829269
"6239",16.69,17.5189127073505
"6240",16.7,21.0502489814396
"6241",16.7,18.1955642317522
"6242",16.7,18.6795812621618
"6243",16.7,23.8366404343069
"6244",16.7,22.3266378695164
"6245",16.7,16.7368256303224
"6246",16.71,21.7592592592593
"6247",16.71,23.2838810847202
"6248",16.71,18.0015788101947
"6249",16.71,18.0808062637035
"6250",16.72,17.5060700395028
"6251",16.72,20.4483611131299
"6252",16.72,23.9914677387269
"6253",16.72,23.7545410719512
"6254",16.72,18.323494687131
"6255",16.72,19.0796201607012
"6256",16.73,18.7924508040484
"6257",16.73,20.2507444195984
"6258",16.73,21.2493075002466
"6259",16.73,17.7221172022684
"6260",16.74,19.7467339369842
"6261",16.74,19.8987065529337
"6262",16.74,19.5147462638838
"6263",16.75,20.8756327032514
"6264",16.75,21.3991189041186
"6265",16.75,20.8558680367766
"6266",16.76,31.8456381340679
"6267",16.77,22.4636472805491
"6268",16.77,17.8977673023411
"6269",16.77,17.360349692265
"6270",16.78,19.3626916392854
"6271",16.78,19.4444444444444
"6272",16.79,22.3097850075035
"6273",16.79,20.501905135681
"6274",16.79,18.9725959823631
"6275",16.8,20.9107081551762
"6276",16.8,19.3956163194444
"6277",16.8,21.7169658406605
"6278",16.8,20.6341646582347
"6279",16.8,22.6402755002437
"6280",16.8,20.3815697149922
"6281",16.8,18.9049217237606
"6282",16.8,17.1376419686317
"6283",16.81,22.6694015189677
"6284",16.81,21.0173051870484
"6285",16.81,21.5289669717786
"6286",16.82,20.6863055883203
"6287",16.82,21.0437017298655
"6288",16.82,21.5619092627599
"6289",16.82,15.4925435832808
"6290",16.82,20.249835634451
"6291",16.84,22.4551345217833
"6292",16.84,24.8136169939571
"6293",16.84,23.2875769528339
"6294",16.84,20.5790825739169
"6295",16.84,18.5070789577013
"6296",16.84,18.0890816755763
"6297",16.85,18.9357483009081
"6298",16.85,21.1896499942648
"6299",16.85,20.2171147272854
"6300",16.85,19.8020804204874
"6301",16.87,22.3795241277759
"6302",16.87,20.4986149584488
"6303",16.87,23.5508827613569
"6304",16.88,20.8911944310919
"6305",16.88,19.3176805229328
"6306",16.88,24.971603166357
"6307",16.88,18.0120236284688
"6308",16.89,19.4930416803002
"6309",16.89,19.5173859735475
"6310",16.9,24.6684989073306
"6311",16.9,19.1839681734098
"6312",16.9,17.2204543608984
"6313",16.9,18.8124632569077
"6314",16.9,14.7012604714147
"6315",16.9,20.9781990072027
"6316",16.9,18.7097684294931
"6317",16.9,16.9466764061359
"6318",16.91,23.7289740114796
"6319",16.91,18.0514738435462
"6320",16.91,19.2868507811031
"6321",16.91,23.1409584946225
"6322",16.92,19.974407790019
"6323",16.92,19.0661963671563
"6324",16.92,19.7599714160676
"6325",16.92,23.7697255070875
"6326",16.93,28.7132111981524
"6327",16.93,17.9874822532892
"6328",16.93,18.9565414214577
"6329",16.93,19.6482427065604
"6330",16.93,20.9194214876033
"6331",16.93,22.3983808399393
"6332",16.93,22.0325266922495
"6333",16.94,18.1591056939772
"6334",16.94,21.2254857175552
"6335",16.95,19.9998357977356
"6336",16.95,19.2592710403187
"6337",16.95,22.792225062094
"6338",16.95,27.3399706625886
"6339",16.95,18.8944171423339
"6340",16.96,22.4062123525756
"6341",16.96,20.4314644552611
"6342",16.96,25.30588762023
"6343",16.97,19.1465162357649
"6344",16.97,23.1701972242513
"6345",16.97,27.4717071277136
"6346",16.97,19.1021904721825
"6347",16.98,19.8956229955568
"6348",16.98,18.7836934729338
"6349",16.98,24.9306210624184
"6350",16.98,21.1603570329332
"6351",16.98,19.1552391063858
"6352",16.98,19.0582868645547
"6353",16.98,20.2020202020202
"6354",16.98,17.0537645004944
"6355",16.99,17.0934688619093
"6356",16.99,18.9845682580874
"6357",16.99,17.6403085951485
"6358",17,22.4600343506408
"6359",17,23.3766414341845
"6360",17,22.5724826603025
"6361",17,21.2540182890671
"6362",17,22.1061710448189
"6363",17,18.1940055539596
"6364",17,29.4564074908777
"6365",17,19.3814175587528
"6366",17.01,18.81025296709
"6367",17.01,21.0397674725855
"6368",17.01,17.2575655063342
"6369",17.02,18.9370029036738
"6370",17.02,19.9469763918697
"6371",17.02,27.3501649537788
"6372",17.02,19.558661052883
"6373",17.02,17.1639270029972
"6374",17.02,20.5486317618363
"6375",17.02,20.5928392615305
"6376",17.03,23.2459847844463
"6377",17.03,23.4437277272896
"6378",17.03,21.0498179023689
"6379",17.03,19.9295016057442
"6380",17.03,21.7237308146399
"6381",17.03,20.9960527420845
"6382",17.04,22.4195076620069
"6383",17.04,21.0849645980841
"6384",17.04,20.6037803457852
"6385",17.05,22.5162780928376
"6386",17.06,19.7896975425331
"6387",17.06,20.6758034026465
"6388",17.06,22.6877266389499
"6389",17.06,17.1926772994847
"6390",17.06,20.3208605826397
"6391",17.06,22.3847262564061
"6392",17.07,19.6744786516694
"6393",17.07,19.3984969330804
"6394",17.07,22.357124821143
"6395",17.07,27.0037345590348
"6396",17.08,20.3489279360819
"6397",17.08,19.3077367908449
"6398",17.08,17.6453150512185
"6399",17.08,17.8945474939684
"6400",17.08,21.8358948517679
"6401",17.08,16.9742241972
"6402",17.09,18.8017718851093
"6403",17.09,21.9984850397677
"6404",17.09,19.53125
"6405",17.09,18.4428497071685
"6406",17.1,19.0512759924386
"6407",17.1,22.3559384303788
"6408",17.1,17.3960228542245
"6409",17.1,20.8220659816117
"6410",17.1,22.04800327968
"6411",17.11,19.8803835744596
"6412",17.11,17.7968885305623
"6413",17.11,17.5821437757202
"6414",17.11,20.0551532967812
"6415",17.11,25.9605311114762
"6416",17.12,20.6482046490342
"6417",17.12,20.7092226725066
"6418",17.12,18.6816910409052
"6419",17.12,20.0065693212697
"6420",17.12,24.1452233236419
"6421",17.13,19.3706666666667
"6422",17.13,20.1428289284688
"6423",17.14,18.4075967859752
"6424",17.14,18.1320165117087
"6425",17.15,20.7494194611125
"6426",17.16,17.919962397456
"6427",17.16,20.3325991892496
"6428",17.16,22.8340043993515
"6429",17.16,22.682252899803
"6430",17.17,21.9807153263942
"6431",17.17,19.4586834244361
"6432",17.17,19.7079638090119
"6433",17.17,22.391449386958
"6434",17.18,17.2202389760554
"6435",17.18,21.7681019908139
"6436",17.19,22.7982701159927
"6437",17.2,20.2625931069309
"6438",17.2,17.8981803728936
"6439",17.2,20.9482245586193
"6440",17.21,19.6278600405571
"6441",17.21,23.3977415337474
"6442",17.21,19.7615536068468
"6443",17.21,21.1700200343032
"6444",17.21,21.0616281554287
"6445",17.22,20.9574597736367
"6446",17.22,17.0539946814661
"6447",17.22,19.5918367346939
"6448",17.22,21.9518887770969
"6449",17.22,25.8978982323988
"6450",17.23,29.5756864684527
"6451",17.23,21.1523487064514
"6452",17.23,20.519362366995
"6453",17.23,20.2709951163484
"6454",17.23,22.8061083085076
"6455",17.24,23.5972878068857
"6456",17.24,19.676473370542
"6457",17.25,20.2312816663539
"6458",17.25,22.8636219591985
"6459",17.25,19.2154452109373
"6460",17.25,16.9061707523246
"6461",17.26,20.2721586503072
"6462",17.26,28.2075317549729
"6463",17.26,20.0617283950617
"6464",17.26,20.4500911774001
"6465",17.27,19.9742756494077
"6466",17.28,20.0154958677686
"6467",17.28,21.0893194706994
"6468",17.28,19.0468037209147
"6469",17.29,19.7839506172839
"6470",17.3,24.7221233337289
"6471",17.3,19.0997439992296
"6472",17.3,18.9252171456818
"6473",17.3,20.6296534100846
"6474",17.31,19.3888117742966
"6475",17.31,21.2044745214278
"6476",17.32,18.4007176617516
"6477",17.32,19.5789519079415
"6478",17.32,30.2647697855029
"6479",17.32,22.5443638396728
"6480",17.33,25.7995717271093
"6481",17.33,23.942820740879
"6482",17.33,23.6248884508441
"6483",17.34,19.6042426774605
"6484",17.34,19.3244468698088
"6485",17.34,19.9955687053791
"6486",17.35,23.3270155999417
"6487",17.35,20.5063809524671
"6488",17.35,20.5195962143847
"6489",17.35,18.1396438725108
"6490",17.36,19.568736270089
"6491",17.36,21.0372534696859
"6492",17.36,21.4786867433954
"6493",17.36,22.8529575012119
"6494",17.36,25.1626149183917
"6495",17.36,17.237715577693
"6496",17.36,19.3545849773118
"6497",17.36,21.3011848106286
"6498",17.37,19.2423853120027
"6499",17.37,22.5878330942279
"6500",17.37,17.9870600553035
"6501",17.37,17.7595581758202
"6502",17.37,23.0211574617614
"6503",17.37,19.2986794274586
"6504",17.38,22.0775623268698
"6505",17.38,17.3210103855977
"6506",17.38,17.4616810257608
"6507",17.38,20.8471898210195
"6508",17.39,22.117173213471
"6509",17.4,20.0697625989171
"6510",17.4,19.6057503632975
"6511",17.4,23.1657810642093
"6512",17.4,20.2448979591837
"6513",17.41,20.7304207141943
"6514",17.41,18.9168738514755
"6515",17.41,18.5260114292988
"6516",17.41,21.0131669481454
"6517",17.41,22.8179068918251
"6518",17.42,20.8367865303042
"6519",17.42,20.2481662204245
"6520",17.42,20.4694323144105
"6521",17.42,22.7836005852668
"6522",17.43,17.2515302911844
"6523",17.43,19.4922848490002
"6524",17.43,25.2734693877551
"6525",17.43,19.6232339089482
"6526",17.43,19.9649813645643
"6527",17.44,25.1956074645782
"6528",17.44,24.4060513391672
"6529",17.44,23.5848983891669
"6530",17.45,21.5774894299461
"6531",17.45,20.6094090581906
"6532",17.46,20.8102044610296
"6533",17.46,18.832337796152
"6534",17.46,19.5763330898466
"6535",17.46,18.7734534181007
"6536",17.47,23.9674337884278
"6537",17.47,20.2642659601857
"6538",17.47,18.7732118928573
"6539",17.47,18.4159251629892
"6540",17.47,24.8154352006948
"6541",17.47,17.2825318813014
"6542",17.47,19.6030461565484
"6543",17.47,23.972996816386
"6544",17.47,28.0898876404494
"6545",17.48,21.7601539244572
"6546",17.48,24.0767748156935
"6547",17.48,21.3407009849184
"6548",17.48,22.1204229111651
"6549",17.49,21.8042266792461
"6550",17.49,20.7098765432099
"6551",17.5,24.3225126879249
"6552",17.51,20.147971991016
"6553",17.52,22.828627273533
"6554",17.52,21.919321137318
"6555",17.52,22.5131420466697
"6556",17.52,24.471488993998
"6557",17.52,21.5923936710698
"6558",17.53,20.7248379211393
"6559",17.54,22.1296296296296
"6560",17.54,18.7202888977757
"6561",17.54,20.6197063028009
"6562",17.54,23.7085420024605
"6563",17.55,18.847052747676
"6564",17.55,21.2284585946991
"6565",17.55,22.6524579944638
"6566",17.56,26.8698060941828
"6567",17.56,20.470211099052
"6568",17.56,20.8931526396683
"6569",17.57,22.4244645480642
"6570",17.57,18.8326667995213
"6571",17.57,21.4904548043303
"6572",17.58,22.0817976470618
"6573",17.58,20.0130023870054
"6574",17.59,19.5343544906775
"6575",17.59,18.5785447609772
"6576",17.59,22.9013736382704
"6577",17.6,16.2588909931387
"6578",17.6,18.9320447011087
"6579",17.6,18.9565414214577
"6580",17.6,22.0162527901786
"6581",17.6,22.8809090555452
"6582",17.6,20.1666465402729
"6583",17.6,22.6905265468607
"6584",17.61,24.6281796104722
"6585",17.61,22.299880323009
"6586",17.62,19.2211348157995
"6587",17.62,24.2849228574247
"6588",17.63,23.9108159483646
"6589",17.63,22.6339388057426
"6590",17.63,18.6314133636199
"6591",17.63,20.0204453935619
"6592",17.64,20.8705169743969
"6593",17.64,27.9732928667052
"6594",17.65,21.7365052529888
"6595",17.65,20.4685424465644
"6596",17.65,24.4918570887514
"6597",17.66,20.9495581195056
"6598",17.66,18.6763649883854
"6599",17.66,26.256244368376
"6600",17.66,31.0770121478296
"6601",17.66,19.6604938271605
"6602",17.66,21.2656219004166
"6603",17.66,20.1035810332952
"6604",17.66,23.7181001890359
"6605",17.66,18.0541860285274
"6606",17.67,18.6823073632873
"6607",17.67,27.7721460371007
"6608",17.67,21.947139687942
"6609",17.67,18.5281279570221
"6610",17.67,20.2830015620894
"6611",17.68,23.3956016268941
"6612",17.68,22.2439236111111
"6613",17.68,20.419162537944
"6614",17.68,23.5731010690273
"6615",17.68,23.0282982686829
"6616",17.69,20.5447164195907
"6617",17.69,20.8885520029641
"6618",17.7,24.5572609208973
"6619",17.7,26.1780033029192
"6620",17.7,20.209532173351
"6621",17.71,23.9044976297838
"6622",17.71,21.3904985239028
"6623",17.71,21.0616281554287
"6624",17.71,18.0228610230874
"6625",17.71,18.1661089646397
"6626",17.72,17.3709222682451
"6627",17.72,23.5201926263911
"6628",17.72,21.2253081082627
"6629",17.72,20.3595738835811
"6630",17.72,19.143568109941
"6631",17.72,21.6788909726509
"6632",17.73,22.7702348180466
"6633",17.73,23.5244696492334
"6634",17.73,20.8576894462748
"6635",17.73,18.062236290667
"6636",17.73,20.7457779612141
"6637",17.73,18.7708347575608
"6638",17.74,19.2893792677752
"6639",17.74,25.7203562366519
"6640",17.75,16.5928387766039
"6641",17.75,31.344959704056
"6642",17.75,17.590027700831
"6643",17.75,19.0039559013499
"6644",17.75,20.9256567414214
"6645",17.75,19.0693123474455
"6646",17.75,21.3271604938272
"6647",17.76,21.041999831664
"6648",17.77,23.0837414062352
"6649",17.77,20.4087344718686
"6650",17.77,19.6613342654262
"6651",17.79,19.0024298241223
"6652",17.8,21.276000111979
"6653",17.8,19.0310560208936
"6654",17.8,23.8800796480474
"6655",17.81,23.0332069373456
"6656",17.81,19.6232339089482
"6657",17.81,22.1082650538999
"6658",17.82,21.7232952644041
"6659",17.82,23.9769537073107
"6660",17.82,21.4682334710744
"6661",17.82,18.7772217940586
"6662",17.83,23.9325362679282
"6663",17.83,19.9807947560922
"6664",17.83,20.6288739669421
"6665",17.83,16.037956497043
"6666",17.83,23.6655983339419
"6667",17.84,19.419284661783
"6668",17.84,20.1348976757391
"6669",17.84,20.6780326919697
"6670",17.85,22.3461953274726
"6671",17.86,22.4428660515725
"6672",17.86,19.9072291770383
"6673",17.86,18.8064437797161
"6674",17.87,19.6564808051295
"6675",17.87,24.1140380330271
"6676",17.87,25.0991799343986
"6677",17.87,27.3376584565396
"6678",17.88,18.2149362477231
"6679",17.88,24.6334613105208
"6680",17.88,19.5063470974472
"6681",17.89,20.9905288189662
"6682",17.89,17.7967406540688
"6683",17.91,20.3603531138772
"6684",17.91,22.8385783555938
"6685",17.91,18.0960789060238
"6686",17.91,26.4364623383965
"6687",17.92,19.5682363337962
"6688",17.92,19.7776986669831
"6689",17.92,24.1992188859727
"6690",17.92,25.5074928260176
"6691",17.93,20.6947269096737
"6692",17.94,19.409423221943
"6693",17.94,25.5321060080737
"6694",17.94,19.1527075452153
"6695",17.95,19.9253575003298
"6696",17.95,28.7994026611854
"6697",17.95,20.4432050178443
"6698",17.95,20.0850661625709
"6699",17.95,19.0877461776629
"6700",17.96,21.7517107973469
"6701",17.96,19.3508787137707
"6702",17.96,22.2978300346419
"6703",17.97,17.3663612633348
"6704",17.97,20.4524415353547
"6705",17.97,20.9259729346475
"6706",17.97,18.2149362477231
"6707",17.97,19.129691986603
"6708",17.98,23.1481481481481
"6709",17.98,21.7875404442858
"6710",17.99,19.4722006078512
"6711",17.99,19.858921233703
"6712",18,23.6669101533966
"6713",18,19.6530141869673
"6714",18.01,24.8785393133175
"6715",18.01,19.3639948478163
"6716",18.02,18.7543252595156
"6717",18.03,21.0372534696859
"6718",18.03,21.6330028847934
"6719",18.03,23.086211641341
"6720",18.04,23.141498292317
"6721",18.04,20.2938734613382
"6722",18.04,22.1526465028355
"6723",18.04,21.1891121405663
"6724",18.04,25.0525546607036
"6725",18.05,25.1734862426278
"6726",18.05,20.1842918822557
"6727",18.05,20.1091640333238
"6728",18.05,31.1651048502793
"6729",18.06,20.3002738713595
"6730",18.06,18.0092182778303
"6731",18.06,25.1783314846378
"6732",18.06,21.7607318351399
"6733",18.07,19.6554514972829
"6734",18.07,19.7962782996797
"6735",18.07,20.4987320371936
"6736",18.07,23.8351269266346
"6737",18.08,22.4861040107595
"6738",18.08,21.9428571428571
"6739",18.08,20.0394561476581
"6740",18.08,22.5618177767877
"6741",18.08,16.9681788767913
"6742",18.09,23.1196185262943
"6743",18.09,20.3063494852481
"6744",18.09,17.6470588235294
"6745",18.09,19.581200046044
"6746",18.1,17.2829141422194
"6747",18.1,22.792225062094
"6748",18.1,22.1872099044172
"6749",18.1,20.4942166686842
"6750",18.11,24.3265306122449
"6751",18.11,18.8512602753537
"6752",18.11,23.1471054857389
"6753",18.11,19.5682638445467
"6754",18.12,20.0603743390874
"6755",18.12,30.7175914153486
"6756",18.12,19.8325373150548
"6757",18.13,26.949665750562
"6758",18.13,20.4986149584488
"6759",18.13,19.8812917618296
"6760",18.14,23.4744404852797
"6761",18.14,20.0749235036747
"6762",18.14,19.8765167508645
"6763",18.15,22.765487264794
"6764",18.15,23.9915293543518
"6765",18.15,22.3147184645624
"6766",18.15,21.0465179950324
"6767",18.16,17.6644687160787
"6768",18.16,17.8615202494207
"6769",18.16,18.699780861943
"6770",18.16,22.0979588550793
"6771",18.17,21.9736422574131
"6772",18.18,20.4315886134068
"6773",18.18,18.3365527280871
"6774",18.18,19.4444444444444
"6775",18.18,21.3822978506854
"6776",18.19,17.373356398815
"6777",18.19,20.451146179909
"6778",18.19,24.1903409738516
"6779",18.19,18.9270456076627
"6780",18.19,21.3981519925943
"6781",18.21,27.8755555555556
